"cell_chembl_id","cell_description","cell_id","cell_name","cell_source_organism","cell_source_tax_id","cell_source_tissue","cellosaurus_id","cl_lincs_id","clo_id","efo_id"
"CHEMBL3307644","CEM-SS (T-cell leukemia)","638","CEM-SS","Homo sapiens","9606","T-cell leukemia","CVCL_J318","","",""
"CHEMBL3307645","
CEM-VLB (Vinblastine-resistant T-cell leukemia cells)
","639","CEM-VLB","Homo sapiens","9606","Vinblastine-resistant T-cell leukemia cells","","","",""
"CHEMBL3307646","CHO-MG (Ovarian cells)","640","CHO-MG","Cricetulus griseus","10029","Ovarian cells","CVCL_7181","","",""
"CHEMBL3308348","COLO 205 (Colon adenocarcinoma cells)","641","COLO 205","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_0218","LCL-1173","CLO_0002544","EFO_0003082"
"CHEMBL3307647","COLO 320DM (Colon adenocarcinoma cells)","642","COLO 320DM","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_0219","LCL-1197","CLO_0002546","EFO_0002136"
"CHEMBL3307648","COS-7 (Kidney cells)","643","COS-7","Chlorocebus aethiops","9534","Kidney cells","CVCL_0224","","CLO_0002597",""
"CHEMBL3307649","CTLL (Cytotoxic T-cells)","644","CTLL","Mus musculus","10090","Cytotoxic T-cells","","","CLO_0002635",""
"CHEMBL3307650","A704 (Renal carcinoma cells)","645","A704","Homo sapiens","9606","Renal carcinoma cells","CVCL_1065","LCL-1762","CLO_0001610",""
"CHEMBL3307651","A549 (Lung carcinoma cells)","646","A549","Homo sapiens","9606","Lung carcinoma cells","CVCL_0023","LCL-1601","CLO_0001601","EFO_0001086"
"CHEMBL3307652","GH3 (Pituitary adenoma cells)","647","GH3","Rattus norvegicus","10116","Pituitary adenoma cells","CVCL_0273","","CLO_0003487",""
"CHEMBL3307653","H9c2 (Cardiomyoblast cells)","648","H9c2","Rattus norvegicus","10116","Cardiomyoblast cells","CVCL_0286","","CLO_0003614",""
"CHEMBL3307654","HL-60 (Promyeloblast leukemia cells)","649","HL-60","Homo sapiens","9606","Promyeloblast leukemia cells","CVCL_0002","LCL-1054","CLO_0003775","EFO_0002793"
"CHEMBL3307655","LLC-PK1 (Renal epithelial cells)","650","LLC-PK1","Sus scrofa","9823","Renal epithelial cells","CVCL_0391","","CLO_0007331",""
"CHEMBL3308396","HT-1080 (Fibrosarcoma cells)","651","HT-1080","Homo sapiens","9606","Fibrosarcoma cells","CVCL_0317","","CLO_0004276","EFO_0002059"
"CHEMBL3307656","IMR-32 (Neuroblastoma cells)","652","IMR-32","Homo sapiens","9606","Neuroblastoma cells","CVCL_0346","LCL-1965","CLO_0006948","EFO_0001195"
"CHEMBL3307657","JAR (Choriocarcinoma cells)","653","JAR","Homo sapiens","9606","Choriocarcinoma cells","CVCL_0360","LCL-1491","CLO_0007011","EFO_0002211"
"CHEMBL3307658","JIJOYE (Burkitts lymphoma cells)","654","JIYOYE","Homo sapiens","9606","Burkitts lymphoma cells","CVCL_1317","","CLO_0007025","EFO_0002215"
"CHEMBL3308378","K562 (Erythroleukemia cells)","655","K562","Homo sapiens","9606","Erythroleukemia cells","CVCL_0004","LCL-1103","CLO_0007059","EFO_0002067"
"CHEMBL3307659","KB 3-1 (Cervical epithelial carcinoma cells)","656","KB 3-1","Homo sapiens","9606","Cervical epithelial carcinoma cells","CVCL_2088","","CLO_0007076",""
"CHEMBL3307660","UACC-62 (Melanoma cells)","657","UACC-62","Homo sapiens","9606","Melanoma cells","CVCL_1780","","","EFO_0005377"
"CHEMBL3307661","Panel NCI-51 (51 carcinoma cell lines)","658","Panel NCI-51 (51 carcinoma cell lines)","Homo sapiens","9606","Carcinoma cell lines","","","",""
"CHEMBL3307662","TZM (Cervical carcinoma cells)","659","TZM","Homo sapiens","9606","Cervical carcinoma cells","CVCL_B478","","",""
"CHEMBL3307663","Raji (B-lymphoblastic cells)","660","Raji","Homo sapiens","9606","B-lymphoblastic cells","CVCL_0511","LCL-2025","CLO_0008734","EFO_0002324"
"CHEMBL3307664","Ramos (Burkitts lymhoma B-cells)","661","Ramos","Homo sapiens","9606","Burkitts lymhoma B-cells","CVCL_0597","","CLO_0008739","EFO_0002077"
"CHEMBL3307665","Rat1 (Fibroblast cells)","662","Rat1","Rattus norvegicus","10116","Fibroblast cells","CVCL_0492","","",""
"CHEMBL3307666","RBL-2H3 (Basophilic leukemia cells)","663","RBL-2H3","Rattus norvegicus","10116","Basophilic leukemia cells","CVCL_0591","","CLO_0008763",""
"CHEMBL3307667","eosinophils (Eosinophils)","664","eosinophils","","","Eosinophils","","","",""
"CHEMBL3307668","KETR3 (Renal carcinoma cells)","665","KETR3","Homo sapiens","9606","Renal carcinoma cells","CVCL_H579","","",""
"CHEMBL3307669","Ehrlich (Ehrlich ascites carcinoma cells)","666","Ehrlich","Mus musculus","10090","Ehrlich ascites carcinoma cells","CVCL_3873","","CLO_0002900",""
"CHEMBL3307670","DMS-114 (Lung carcinoma cells)","667","DMS-114","Homo sapiens","9606","Lung carcinoma cells","CVCL_1174","","CLO_0002795","EFO_0002162"
"CHEMBL3307671","HOP-62 (Non-small cell lung carcinoma cells)","668","HOP-62","Homo sapiens","9606","Non-small cell lung carcinoma cells","CVCL_1285","LCL-1666","",""
"CHEMBL3307672","Hs-578T (Breast carcinoma cells)","669","Hs-578T","Homo sapiens","9606","Breast carcinoma cells","CVCL_0332","","CLO_0004009","EFO_0001192"
"CHEMBL3307673","7TDI (IL-6-dependent B-cell hybridoma)","670","7TDI","Mus musculus","10090","IL-6-dependent B-cell hybridoma","CVCL_1935","","CLO_0001503",""
"CHEMBL3307674","WiDr (Colon adenocarcinoma cells)","671","WiDr","Homo sapiens","9606","Colon adenocarcinoma cells","CVCL_2760","LCL-1169","CLO_0009600","EFO_0002389"
"CHEMBL3307675","Ishikawa (Uterine carcinoma cells)","672","Ishikawa","Homo sapiens","9606","Uterine carcinoma cells","CVCL_2529","LCL-1497","",""
"CHEMBL3308345","C6 (Glioma cells)","673","C6","Rattus norvegicus","10116","Glioma cells","CVCL_0194","","CLO_0002140",""
"CHEMBL3308426","Adipocytes","674","Adipocytes","","","Adipocytes","","","",""
"CHEMBL3307676","P12-Ichikawa (T-cell leukemia cells)","675","P12-Ichikawa","Homo sapiens","9606","T-cell leukemia cells","CVCL_1630","LCL-1020","CLO_0008298",""
"CHEMBL3307677","NCI-H460 (Non-small cell lung carcinoma)","676","NCI-H460","Homo sapiens","9606","Non-small cell lung carcinoma","CVCL_0459","LCL-1784","CLO_0008089","EFO_0003044"
"CHEMBL3307678","HS27 (Fibroblast cells)","677","HS27","Homo sapiens","9606","Fibroblast cells","CVCL_0335","","CLO_0004251",""
"CHEMBL3307679","Ovarian carcinoma cells","678","Ovarian carcinoma cells","Homo sapiens","9606","Ovarian carcinoma cells","","","",""
